path,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,class
11.1112795,a,b,m,m,a,b,b,a,m,b,m,m,b,a,m,m,b,a,b,m,m,a,m,a,m,a,m,b,b,0
6.527225,a,m,m,a,a,a,b,a,b,m,m,m,b,a,m,a,a,a,m,a,a,a,a,a,m,a,b,b,b,0
9.997211,m,b,m,b,m,m,m,b,m,b,a,m,b,m,a,m,a,m,a,m,m,m,b,b,b,a,m,b,b,0
8.550279,a,a,m,b,a,m,b,m,a,b,a,m,b,a,a,m,b,a,m,a,m,a,a,b,a,a,a,b,a,0
7.9920616,a,b,m,a,a,m,b,a,m,m,a,m,b,a,a,a,a,a,m,a,m,a,m,a,m,a,m,b,b,0
9.407817,m,b,a,a,a,m,b,a,a,m,a,b,b,a,m,a,b,a,m,a,m,a,m,m,a,a,a,b,a,0
12.672628,a,a,m,b,a,m,b,m,a,m,a,m,b,a,a,a,m,m,m,a,m,a,b,b,a,a,b,b,b,0
8.457955,a,b,m,a,a,a,b,a,a,m,m,m,b,a,m,a,m,m,m,a,m,a,a,a,m,a,a,b,b,0
11.261126,a,b,m,m,m,m,b,a,a,m,a,m,b,a,m,a,m,a,m,m,b,a,m,m,m,m,m,b,m,0
10.886673,a,b,a,m,a,m,b,a,m,b,m,b,b,a,m,m,b,a,b,a,a,a,a,m,a,a,a,b,a,0
9.258378,m,m,m,b,a,m,m,b,m,b,a,m,b,a,a,m,m,a,a,a,m,m,b,b,a,a,m,b,m,0
8.407588,a,b,a,m,a,a,b,a,m,m,a,b,b,a,a,a,b,a,b,a,a,a,a,m,a,a,a,b,a,0
6.1690097,m,m,a,a,m,a,b,a,a,a,a,b,b,a,m,a,a,a,b,a,m,a,m,a,a,a,a,b,a,0
10.708752,a,b,m,m,a,m,m,a,a,b,a,m,b,a,m,a,b,a,m,a,m,a,b,a,a,a,a,b,a,0
9.643889,a,b,m,m,a,m,b,a,m,m,a,m,b,a,m,a,b,a,m,a,a,a,a,a,a,a,a,b,a,0
14.269922,a,m,b,b,a,m,b,b,a,b,a,m,b,b,a,m,b,a,m,m,b,m,m,b,m,a,m,b,a,0
9.445495,m,b,m,m,m,a,b,a,a,m,a,m,b,a,m,m,a,a,m,a,b,a,m,a,a,a,a,b,m,0
10.462223,a,m,m,b,a,b,b,m,a,b,m,m,b,b,a,m,b,a,b,m,b,a,m,m,m,m,m,b,b,0
14.286742,a,b,m,m,m,m,b,a,m,m,a,b,b,a,a,m,b,a,m,a,m,a,a,m,a,a,m,b,a,0
11.304105,m,m,m,b,a,m,b,m,m,b,b,m,b,b,m,b,b,a,a,a,m,m,b,b,b,m,m,b,b,0
9.854766,a,a,m,b,m,b,b,b,a,b,a,m,b,b,a,a,b,a,m,a,m,m,m,m,m,m,m,b,m,0
5.2366734,a,b,a,a,a,a,b,a,a,a,a,m,b,a,a,a,a,a,b,a,a,a,a,m,a,a,a,b,m,0
6.127586,a,m,a,m,a,a,b,a,a,a,a,a,m,a,m,a,a,a,m,a,m,a,a,a,m,a,a,b,a,0
12.589651,m,m,m,b,a,m,b,m,a,b,m,m,b,a,m,m,b,m,a,a,a,a,b,m,a,m,m,b,m,0
9.33648,m,a,m,b,a,m,m,m,a,b,a,m,b,m,m,a,b,m,a,a,a,m,m,b,m,a,m,b,b,0
7.2244425,a,b,a,a,a,a,b,a,m,a,a,a,m,a,a,a,a,a,b,a,a,a,m,m,m,a,a,b,m,0
8.125911,a,b,m,a,m,a,b,a,a,a,a,m,b,a,m,a,b,a,m,a,m,a,m,a,a,a,a,b,b,0
7.773374,a,m,m,a,a,a,b,a,a,a,a,m,b,a,a,a,m,a,m,a,m,a,m,a,m,a,a,b,b,0
11.215252,a,m,m,a,a,a,b,a,a,m,a,m,b,a,a,m,b,a,b,a,m,a,a,a,a,a,a,b,a,0
7.565198,a,b,m,a,m,a,b,a,a,m,a,m,b,a,m,a,a,a,a,a,b,a,a,a,m,a,m,b,a,0
7.919559,m,b,a,a,m,a,b,a,a,a,a,m,b,a,m,a,m,a,b,a,a,a,a,a,a,m,a,b,m,0
4.3692865,m,b,a,a,m,a,b,a,m,a,a,a,b,a,m,a,a,a,m,a,m,a,a,a,a,a,a,b,b,0
8.288624,m,b,m,a,a,a,m,a,m,m,a,m,b,a,m,m,m,m,m,m,m,a,m,a,a,a,a,b,a,0
2.0156689,a,m,m,a,b,a,b,a,m,a,a,m,m,a,m,a,a,a,a,a,m,a,a,a,a,a,a,b,m,0
9.7148075,a,b,m,m,a,a,m,a,m,m,a,m,b,a,m,m,m,m,m,m,m,a,m,a,a,a,a,b,a,0
10.587746,a,b,m,m,a,m,b,a,m,m,m,m,b,a,b,m,m,m,m,a,m,m,m,a,b,a,b,b,b,0
6.6435847,m,b,a,a,a,a,b,a,m,a,a,a,b,a,m,a,m,m,m,a,a,a,a,a,a,a,a,b,m,0
4.652836,m,b,a,a,a,a,b,a,m,a,a,a,b,a,m,a,a,a,m,a,a,a,a,a,a,a,a,b,m,0
6.162441,a,b,a,a,b,a,b,a,m,a,a,m,b,a,m,a,m,a,b,m,m,a,a,a,m,a,a,b,m,0
4.077628,a,m,a,a,a,m,b,a,a,a,a,a,b,a,m,a,m,a,m,a,m,a,a,a,a,a,m,b,b,0
6.447077,m,b,a,a,m,a,b,a,m,m,a,b,b,a,a,a,m,m,b,a,a,a,a,a,a,a,a,b,a,0
9.076295,a,b,m,m,a,m,m,a,m,m,m,b,m,a,m,m,b,a,a,m,m,m,b,a,m,m,a,b,m,0
6.3567457,a,m,a,a,m,a,b,a,a,m,a,a,b,a,a,a,a,a,m,a,m,a,a,a,a,m,a,b,m,0
9.639176,m,b,m,a,b,a,b,a,m,a,a,m,b,a,a,a,a,a,b,a,m,a,a,a,m,a,a,b,m,0
4.5722423,a,b,a,a,m,a,b,a,m,a,a,b,b,a,m,a,a,a,a,a,m,a,m,a,m,a,a,b,a,0
7.9516196,a,m,m,m,m,m,b,a,a,m,a,m,m,a,a,a,m,a,a,m,m,a,b,a,a,m,a,b,m,0
7.171375,m,b,m,a,m,a,b,a,a,a,a,a,b,a,m,a,a,a,a,a,m,a,a,a,m,a,a,b,a,0
9.0252495,a,a,m,m,a,b,m,m,a,m,m,a,b,a,a,m,a,a,m,a,m,a,m,a,m,m,a,b,m,0
8.685335,a,b,m,a,a,a,m,a,a,m,a,m,b,a,a,b,a,a,m,m,m,a,m,a,m,a,m,b,m,0
10.241676,a,a,m,m,a,m,b,a,m,m,a,m,b,a,m,a,m,a,m,a,m,a,m,a,a,a,a,b,m,0
7.614838,a,a,m,a,m,a,b,a,a,a,a,m,m,a,m,a,m,a,a,a,m,a,m,m,a,a,m,b,b,0
8.298927,a,m,m,m,a,m,m,a,a,m,m,m,b,a,m,b,b,a,a,m,m,a,m,a,m,a,m,b,a,0
9.472342,a,a,m,m,a,m,m,a,m,b,m,b,b,a,m,a,b,m,a,a,m,a,b,a,m,a,a,b,a,0
11.097727,a,a,m,m,a,m,b,a,b,m,a,a,b,a,m,a,m,a,m,a,m,a,m,a,m,a,a,b,b,0
8.665572,a,b,m,m,a,m,b,m,m,m,a,b,b,a,m,a,m,m,a,a,b,a,m,a,m,a,m,b,m,0
10.84296,m,m,m,m,m,m,m,a,a,b,a,m,b,a,a,b,b,a,a,b,m,a,b,a,m,a,a,b,a,0
5.021343,a,m,m,m,m,m,b,a,a,m,b,m,a,m,m,m,m,a,m,a,a,a,m,a,m,m,m,b,b,0
4.5502644,a,m,m,m,a,a,b,a,a,m,b,m,a,a,m,m,m,a,a,a,a,a,a,m,a,m,m,m,b,0
6.912635,b,a,b,b,a,b,b,b,a,b,m,m,b,b,m,b,b,a,a,m,b,b,b,m,b,m,m,b,m,0
5.330495,a,b,m,a,a,a,b,a,m,m,m,m,a,m,m,m,a,a,m,a,a,a,a,a,m,a,a,b,b,0
3.3715167,a,b,a,a,m,a,b,a,m,a,a,a,b,a,a,a,a,a,b,a,m,a,a,a,a,a,a,b,a,0
4.0311213,a,b,m,a,a,a,b,a,m,m,a,m,b,a,m,a,m,a,m,a,b,a,b,a,m,a,a,b,b,0
9.294504,m,b,m,m,a,m,m,a,a,b,a,m,b,a,m,b,b,m,a,m,m,a,b,a,m,m,a,b,a,0
4.841575,a,b,a,a,a,a,b,a,m,a,a,a,b,a,a,a,a,a,m,a,m,a,a,a,a,a,a,b,m,0
7.994704,m,b,b,b,a,m,m,b,a,b,m,b,m,b,m,m,b,a,a,m,m,m,b,b,b,m,m,b,a,0
6.4072776,m,m,m,m,a,m,b,m,m,b,a,m,m,a,a,b,m,a,m,a,b,m,b,a,a,a,a,b,m,0
4.2956405,a,b,a,a,a,a,b,a,m,a,a,a,b,a,m,a,m,m,m,a,a,a,a,a,a,a,a,b,b,0
6.3337035,a,b,a,a,m,a,b,a,b,a,a,b,b,a,m,a,a,a,m,a,m,a,a,a,a,a,a,b,a,0
13.039039,a,m,m,a,a,m,b,a,a,b,m,b,b,a,m,b,m,a,a,a,m,a,a,a,a,a,m,b,m,0
6.7286453,a,b,a,a,m,a,b,a,a,a,a,m,b,a,a,a,a,a,m,a,m,a,a,a,a,a,a,b,a,0
6.2098637,a,b,a,a,a,a,b,a,a,m,a,a,b,a,a,m,b,a,m,a,m,a,m,a,a,m,m,b,b,0
5.6030884,a,b,a,a,a,a,b,a,b,a,a,m,b,a,a,a,a,a,m,a,m,m,a,m,m,a,m,b,a,0
3.808037,a,b,a,a,m,a,b,a,m,a,a,a,b,a,a,a,a,a,b,a,a,a,a,a,m,a,a,b,m,0
8.274492,a,b,m,m,a,m,b,m,a,m,a,m,m,a,m,a,m,a,a,a,b,m,a,m,m,m,m,m,b,0
5.8662395,a,b,a,m,a,a,b,a,m,m,a,a,b,a,a,a,m,a,b,a,m,a,m,a,m,a,a,b,b,0
7.2018867,m,b,a,a,b,a,b,a,m,a,a,b,b,a,m,a,a,a,a,a,b,a,a,a,a,a,a,b,m,0
6.7747135,a,b,m,a,m,a,b,a,m,a,a,m,b,a,m,m,m,m,b,a,a,a,m,a,a,a,m,b,b,0
9.847552,a,b,m,a,a,a,b,a,m,a,a,a,b,a,a,a,a,m,b,a,m,a,a,m,a,a,a,b,a,0
6.9523296,a,b,a,a,a,a,b,a,m,a,a,a,m,a,a,a,a,a,m,a,m,a,a,a,a,a,a,b,m,0
9.000618,a,b,a,m,a,a,b,a,m,b,a,m,m,a,a,a,b,a,b,a,m,a,m,a,a,m,a,b,m,0
5.8703966,a,b,a,a,a,a,b,a,m,a,a,m,b,a,m,a,a,a,b,a,m,a,a,a,a,a,a,b,m,0
9.000035,m,b,m,m,a,m,m,a,a,m,m,m,b,a,m,a,m,a,m,a,m,a,m,a,a,a,a,b,m,0
8.776447,a,b,a,a,a,a,b,a,m,a,a,m,b,a,m,a,a,a,b,a,m,a,a,a,a,a,m,b,b,0
9.979727,a,b,m,a,a,a,b,a,m,a,a,a,b,a,a,a,a,m,m,a,m,m,a,m,a,a,a,b,a,0
8.650921,a,b,m,a,a,a,b,a,a,m,a,m,b,a,m,a,m,a,m,a,a,a,m,a,a,a,m,b,b,0
7.007236,a,b,a,a,a,a,b,a,a,a,a,a,m,a,m,a,a,a,b,a,m,a,a,a,a,a,a,b,m,0
8.4782505,m,b,m,m,a,m,b,a,a,m,m,a,b,b,m,m,m,a,a,a,b,a,b,m,a,m,m,b,a,0
10.709363,m,b,m,m,a,a,b,a,m,m,a,m,b,a,a,m,b,a,a,a,m,a,m,m,m,a,a,b,b,0
9.25384,m,b,m,a,a,a,b,a,m,m,a,m,b,a,a,a,m,m,m,a,m,a,a,a,a,a,a,b,m,0
6.9312987,a,b,a,m,a,a,b,a,m,m,a,a,m,a,a,m,b,a,b,a,m,a,m,a,a,m,a,b,m,0
11.137259,m,b,m,a,a,a,b,a,a,m,b,b,b,m,a,m,a,a,a,a,b,a,a,m,m,a,m,b,m,0
7.5895014,a,b,m,a,m,a,b,a,a,a,a,a,b,a,a,m,a,a,m,a,m,a,a,m,m,a,a,b,m,0
8.820781,a,b,m,a,m,a,b,a,m,a,a,a,b,a,a,a,a,a,m,a,m,a,a,a,m,a,a,b,m,0
5.4593177,m,b,m,a,m,a,b,a,a,a,a,a,b,a,a,a,a,m,b,a,m,a,a,m,a,a,a,b,m,0
6.024345,a,b,a,a,a,a,b,a,a,a,a,m,b,a,m,a,a,a,b,a,m,a,a,a,a,a,a,b,m,0
8.745743,a,b,a,a,a,a,b,a,a,a,a,m,b,a,a,a,a,a,m,a,m,a,a,a,a,a,a,b,m,0
11.163429,a,b,a,a,a,a,b,a,b,m,a,m,b,a,a,m,m,m,m,a,m,m,a,a,m,a,m,b,m,0
6.365461,m,m,m,a,m,a,b,a,b,a,a,m,b,a,m,a,a,a,m,a,m,a,a,m,m,m,m,b,b,0
11.582023,m,b,m,a,a,a,b,a,a,a,m,m,b,a,m,m,m,a,m,a,b,a,a,a,m,a,a,b,m,0
4.874361,m,b,a,a,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,m,m,a,a,a,a,m,a,b,a,0
10.1088085,a,b,m,m,a,m,b,m,a,b,a,m,b,a,m,m,b,a,b,a,b,a,m,a,m,a,a,b,b,0
12.197409,a,b,m,a,a,a,b,a,m,m,m,m,b,a,m,m,a,a,m,a,b,m,a,a,b,a,m,b,b,0
8.813366,m,b,m,a,a,a,b,a,a,a,m,m,b,a,m,a,b,a,a,a,m,a,m,a,a,a,a,b,b,0
7.961768,m,b,m,a,m,a,b,a,b,m,a,m,b,a,a,a,a,a,b,a,m,a,a,m,m,a,m,b,m,0
3.8386788,m,b,a,a,m,a,b,a,a,a,a,a,b,a,a,a,a,a,b,a,a,a,a,a,a,a,a,b,a,0
5.161761,a,b,a,a,b,a,b,a,m,a,a,a,b,a,m,a,a,a,m,a,a,a,a,m,a,a,a,b,m,0
7.097432,a,b,m,a,a,a,b,a,a,a,a,m,b,a,m,a,a,a,m,a,m,a,a,m,m,a,a,b,m,0
10.250054,a,b,a,m,a,a,b,a,a,a,a,a,b,a,m,b,m,a,m,a,m,a,a,a,a,m,a,b,a,0
3.9269013,a,b,a,a,b,a,b,a,b,a,a,b,b,a,m,a,m,a,b,a,a,a,a,a,a,a,a,a,m,0
4.025352,a,b,a,a,b,a,b,a,b,a,a,m,m,a,m,a,m,a,b,a,a,a,a,a,a,a,a,m,m,0
4.9577193,m,b,m,a,m,a,b,a,a,a,a,m,b,a,a,a,a,a,b,a,m,a,a,a,b,a,a,b,a,0
5.936562,a,b,a,a,a,a,b,a,m,a,a,a,b,a,a,m,a,m,a,a,m,a,a,a,a,a,a,b,a,0
9.833804,a,b,a,a,a,a,b,a,a,a,a,b,b,a,a,a,a,a,m,a,m,a,a,a,a,a,a,b,a,0
7.9663796,m,b,m,a,m,a,b,a,m,m,a,m,b,a,a,a,a,m,m,a,m,a,m,a,a,a,a,b,a,0
3.3497427,a,b,a,a,m,a,b,a,b,a,a,b,b,a,a,a,m,m,b,a,a,a,a,a,b,a,a,b,b,0
8.977904,m,a,m,a,a,a,b,a,a,a,a,m,b,a,a,a,m,a,m,a,m,a,a,m,m,a,m,b,a,0
10.603879,m,b,m,a,a,a,b,a,a,m,m,m,b,a,a,m,m,a,b,a,m,a,a,m,m,a,a,b,a,0
4.711359,m,b,a,a,m,a,b,a,m,a,a,m,b,a,m,a,m,a,m,a,a,a,a,a,m,a,m,m,b,0
11.966987,m,b,m,a,a,a,b,a,a,a,a,m,b,a,m,a,m,a,b,a,m,a,a,a,a,a,m,b,m,0
6.447089,a,b,a,a,m,a,b,a,m,m,a,a,b,a,a,m,a,m,m,a,m,a,a,a,a,a,a,b,a,0
10.192586,a,b,m,a,m,a,b,a,m,a,a,b,b,a,m,a,a,a,m,a,b,a,a,a,m,a,m,b,m,0
8.223954,a,b,m,a,a,a,b,a,a,m,a,b,b,a,m,m,a,a,a,a,b,a,a,a,m,a,m,b,b,0
6.075206,m,b,a,a,b,a,b,a,b,a,a,m,b,a,a,a,a,a,b,a,m,a,a,a,m,a,a,b,m,0
10.035008,m,m,m,m,a,m,b,a,a,m,a,m,b,a,a,m,b,b,b,a,m,a,a,a,m,a,m,b,b,0
8.619145,m,m,a,a,a,a,b,a,a,a,a,m,b,a,a,m,m,m,m,a,m,a,a,m,m,a,a,b,m,0
11.00977,a,m,m,a,b,a,b,a,m,m,a,m,b,a,a,m,m,m,a,a,m,a,a,a,m,a,a,b,b,0
5.009591,a,m,a,a,a,a,b,a,m,a,a,m,b,a,a,a,a,a,b,a,a,a,a,a,m,a,a,b,m,0
10.613892,a,b,m,m,a,a,b,a,a,m,m,m,b,a,m,b,m,a,m,a,m,a,m,m,m,m,a,b,a,0
6.9467893,a,m,m,a,a,a,b,a,m,a,a,m,m,a,a,a,a,a,m,a,a,a,m,a,a,a,a,b,b,0
5.3209467,m,b,m,a,m,a,b,a,m,a,a,m,b,a,m,a,a,a,b,a,m,a,a,a,a,a,m,b,m,0
5.0614743,a,b,a,a,m,m,b,a,b,m,a,a,m,a,a,m,m,a,m,a,m,a,m,m,a,a,a,b,a,0
8.972908,b,b,m,a,m,m,b,a,m,b,a,m,b,a,m,a,b,a,m,a,a,a,m,a,a,a,a,b,m,0
10.044674,m,b,m,a,a,a,b,a,m,b,m,m,b,a,m,m,b,a,b,a,m,a,a,a,m,a,a,b,b,0
6.9288907,a,b,a,a,a,m,b,a,b,m,a,m,a,a,a,m,m,m,b,a,m,a,a,m,a,a,a,b,m,0
9.354303,a,b,a,a,a,a,b,a,a,m,a,a,m,a,a,a,m,a,b,a,m,a,a,m,a,a,a,b,a,0
7.115615,a,b,a,m,a,m,b,m,m,b,a,m,b,a,m,m,m,a,m,a,a,a,m,a,a,a,a,b,a,0
9.535748,a,b,m,m,a,m,m,a,b,m,m,a,b,a,a,a,m,a,a,a,b,m,m,m,m,a,a,b,b,0
9.446885,a,b,m,m,a,a,b,a,a,m,m,b,b,a,a,m,b,a,m,a,m,a,m,a,m,a,a,b,a,0
8.622493,a,b,a,a,a,a,b,a,m,a,a,a,b,a,a,a,m,a,b,a,m,a,a,a,a,a,a,b,a,0
10.705616,a,b,m,b,a,m,m,b,a,b,m,b,b,a,a,b,m,a,m,m,m,m,m,b,a,m,b,b,m,0
6.0980587,m,b,m,a,a,a,b,a,m,a,a,m,b,a,m,a,a,a,m,a,m,a,a,m,m,a,m,b,m,0
11.928296,m,b,a,a,b,a,b,a,a,m,a,m,b,a,a,a,b,m,m,a,a,a,m,a,a,a,a,b,b,0
12.093739,a,b,m,m,a,m,m,a,m,m,m,b,b,a,m,a,m,a,m,a,b,m,m,m,b,a,b,b,b,0
13.019963,a,b,m,a,b,a,b,a,m,a,m,m,b,a,a,m,a,a,b,a,m,a,a,b,m,a,a,b,m,0
9.967536,m,b,b,b,a,m,m,m,a,b,m,a,b,b,a,m,b,a,m,m,b,b,m,b,b,m,m,b,m,0
9.263207,a,b,m,a,m,a,b,a,m,a,a,b,b,a,a,a,a,m,m,a,m,a,a,m,m,a,m,b,b,0
10.605494,a,b,m,m,a,m,b,a,m,m,m,b,b,a,a,a,m,a,b,a,m,m,m,m,a,a,m,b,b,0
12.049321,m,b,b,m,m,m,b,m,m,b,b,m,b,a,a,m,b,m,a,m,b,m,b,m,b,a,m,b,b,0
7.7240567,a,b,m,m,m,a,b,a,a,b,a,m,b,a,a,m,m,a,m,a,m,m,m,m,m,a,a,b,m,0
9.595081,a,b,m,a,a,a,b,a,m,a,a,a,b,a,a,a,a,a,b,a,m,m,a,m,m,a,a,b,a,0
9.274171,a,b,m,m,a,a,m,a,m,m,m,a,b,a,m,m,a,a,a,a,m,a,a,a,m,a,m,b,b,0
13.662774,m,b,b,b,m,b,b,b,a,b,m,b,b,b,m,m,b,b,b,a,b,b,b,b,b,m,b,b,m,0
6.4937615,a,b,m,a,a,a,b,a,a,m,a,a,b,a,a,m,a,a,m,a,m,a,a,a,b,a,a,b,a,0
11.977432,a,b,m,m,a,m,b,a,a,m,a,m,b,a,a,m,m,a,m,a,m,a,b,a,m,a,a,b,m,0
9.654495,a,b,m,a,a,a,b,m,a,m,a,m,b,a,a,m,a,a,b,a,b,m,a,m,m,a,a,b,a,0
10.404352,a,b,a,a,a,a,b,a,m,a,a,m,b,a,m,a,m,a,a,a,m,a,m,a,a,a,a,b,m,0
6.1781745,a,m,a,a,a,a,b,a,a,m,a,m,m,a,a,a,b,a,a,a,m,a,m,a,a,a,m,b,m,0
9.532429,a,b,m,a,a,a,b,a,b,m,a,b,b,a,m,a,a,a,a,a,m,m,m,m,a,a,m,b,b,0
10.590267,m,b,a,a,b,a,b,a,a,a,a,m,b,a,a,a,a,m,m,a,m,a,a,a,a,a,a,b,b,0
7.9270267,a,b,m,a,a,a,b,m,a,a,a,a,b,a,a,b,a,a,a,a,m,a,m,a,a,a,a,b,a,0
9.312579,m,b,m,a,a,a,b,m,a,m,a,m,b,a,a,b,a,a,m,a,m,m,a,a,a,a,a,b,m,0
7.8642206,m,b,m,a,m,a,b,a,m,m,a,b,b,a,m,a,m,m,m,a,m,a,a,a,m,a,m,b,b,0
10.941183,m,b,a,a,a,a,b,a,m,m,a,b,b,a,m,a,m,a,b,a,m,a,m,a,a,a,a,b,m,0
9.700725,a,b,m,a,a,a,b,a,a,a,a,a,b,a,a,a,a,a,b,a,m,a,a,a,a,a,a,b,a,0
10.915251,m,b,m,a,b,a,b,a,m,m,a,m,b,a,m,a,b,a,m,a,a,a,m,a,a,a,a,b,b,0
9.850251,a,b,a,m,a,a,b,a,a,m,a,a,b,a,a,a,a,m,m,a,m,a,a,m,a,a,a,b,a,0
11.0674925,a,b,m,a,a,a,b,a,m,m,a,a,b,a,a,a,b,a,b,a,m,a,a,a,a,a,a,b,m,0
8.206099,m,a,m,m,m,m,b,a,a,m,m,m,b,a,m,a,b,a,a,a,m,a,m,m,m,m,b,b,m,0
13.544369,a,b,a,a,a,a,b,a,m,a,a,a,b,a,a,a,m,a,b,a,b,a,a,a,a,a,a,b,m,0
10.001031,m,m,a,a,a,a,b,a,m,m,m,b,b,a,a,a,b,m,b,a,m,a,a,a,a,a,a,b,m,0
8.205855,a,m,m,a,m,a,b,a,a,m,a,b,b,a,m,a,a,m,m,a,m,a,a,a,a,a,a,b,b,0
10.690484,a,b,a,a,a,a,b,a,m,a,a,a,b,a,a,a,a,b,m,a,m,a,a,a,a,a,a,b,m,0
10.2226,a,b,a,m,a,m,b,m,b,m,a,a,b,a,m,a,m,a,b,a,m,a,m,a,a,a,a,b,m,0
10.344636,a,b,a,a,a,a,b,a,a,m,m,m,b,b,m,m,m,a,b,a,b,a,m,a,a,a,m,b,a,0
5.8090134,b,b,a,a,m,a,b,a,m,a,a,m,b,a,m,a,m,m,a,a,a,a,a,a,a,a,a,b,m,0
5.834411,a,a,m,m,b,m,b,a,m,b,a,b,b,m,m,a,m,a,a,a,m,a,m,m,b,m,m,b,m,0
9.160146,a,b,a,m,a,m,b,a,m,m,a,a,b,a,a,a,b,a,m,a,m,a,m,a,a,a,a,b,m,0
3.6859107,a,b,a,a,b,a,b,a,b,a,a,b,b,a,a,a,b,a,b,a,m,a,a,a,a,a,a,b,a,0
12.568262,m,m,b,b,a,m,b,b,a,m,m,b,b,a,a,m,b,a,b,m,m,m,b,m,b,m,m,b,a,0
3.0236247,a,b,a,a,m,a,b,a,m,a,a,a,b,m,a,a,a,a,m,a,m,a,a,m,a,a,m,b,m,0
6.455652,a,b,a,a,m,a,b,a,a,a,a,b,b,a,m,a,a,a,m,a,m,a,a,m,a,a,a,b,b,0
5.6254516,a,b,a,a,m,a,b,a,m,a,a,m,b,a,m,a,a,a,m,a,m,a,a,a,a,a,a,b,m,0
5.451554,a,b,a,a,a,a,b,a,b,a,a,a,b,a,a,m,b,a,b,a,a,a,m,a,a,m,a,b,b,0
4.075189,m,b,a,a,b,a,b,a,m,a,a,m,b,a,m,m,m,a,m,a,m,a,a,a,m,a,m,b,m,0
8.877768,a,b,m,a,a,a,b,a,a,m,a,a,b,a,b,m,m,a,b,a,m,a,a,m,a,a,m,b,m,0
8.235724,a,m,m,m,a,m,m,a,a,a,a,m,m,a,b,a,m,a,a,a,m,a,m,m,a,a,m,b,a,0
6.94143,a,b,a,a,a,a,b,a,m,a,a,a,b,a,a,a,a,a,a,a,m,a,a,a,a,a,a,b,m,0
4.3173103,m,b,a,a,b,a,b,a,m,a,a,a,b,a,a,a,a,a,b,a,m,a,a,a,a,a,a,b,m,0
11.572054,m,b,b,m,m,m,b,m,a,m,m,b,b,a,a,m,m,m,b,a,m,m,b,m,m,m,m,b,a,0
9.856294,a,b,m,a,a,a,b,a,a,m,m,m,b,a,m,a,m,a,a,a,m,a,m,a,b,a,m,b,a,0
8.136576,a,b,a,a,a,a,b,a,m,a,a,m,b,a,m,m,m,a,b,m,m,a,m,a,a,a,a,b,m,0
9.828206,a,b,a,m,a,a,b,a,m,m,a,a,b,a,a,m,m,a,m,a,m,a,a,a,a,a,a,b,m,0
7.62496,a,b,m,m,a,a,b,a,a,m,a,b,m,b,a,m,m,a,m,a,m,m,m,a,a,a,a,b,a,0
3.993709,a,b,a,a,m,a,b,a,m,a,a,a,b,a,m,a,a,a,m,a,m,a,a,m,a,a,a,b,m,0
6.447967,a,b,a,a,a,a,b,a,m,a,a,a,b,a,a,a,m,a,a,a,m,a,a,a,a,a,a,b,m,0
7.0704737,a,m,a,a,a,a,b,a,a,m,a,m,b,a,m,a,m,m,a,a,m,a,a,a,a,a,a,b,b,0
2.392765,a,b,a,a,m,a,b,a,b,a,a,m,b,a,a,a,m,m,m,a,a,a,a,a,a,a,a,b,b,0
11.253124,m,a,m,m,m,m,m,m,m,b,b,b,b,m,b,m,b,m,a,m,b,m,m,m,m,m,b,b,b,0
7.6282883,a,m,a,a,a,a,b,a,m,a,a,a,m,a,a,a,a,a,a,a,a,a,m,a,a,a,a,b,m,0
10.981931,a,b,m,m,a,m,b,a,m,m,a,m,b,a,a,a,a,a,m,a,m,a,m,a,a,a,a,b,m,0
8.8139105,a,m,m,a,a,m,b,a,a,m,m,m,b,a,m,a,m,m,m,a,m,a,m,a,a,a,m,b,b,0
12.106929,m,m,m,a,b,a,b,a,a,a,m,b,b,a,m,a,m,m,m,a,m,a,a,m,b,a,m,b,b,0
7.4733596,a,a,m,m,a,m,m,a,m,m,b,m,b,m,m,a,b,a,a,a,b,a,b,a,m,m,a,b,b,0
6.2940497,a,b,a,a,a,a,b,a,m,a,a,m,b,a,a,a,a,m,b,a,m,a,a,a,a,a,a,b,m,0
9.608446,m,m,m,b,a,m,m,b,a,m,m,m,b,a,m,a,b,a,a,a,m,a,b,m,m,m,m,b,m,0
10.721625,m,m,m,m,a,m,b,m,a,m,m,m,b,a,m,a,m,a,m,a,m,a,b,m,m,a,a,b,m,0
14.150216,m,b,m,m,b,m,b,b,m,b,b,m,b,b,m,b,b,m,b,b,b,m,b,m,b,m,m,b,b,0
6.490006,m,b,m,b,a,m,m,a,a,b,m,m,b,a,m,a,m,m,a,a,m,a,b,a,a,m,m,b,m,0
8.003256,m,m,m,m,a,m,m,a,m,b,m,m,b,m,b,a,m,m,b,a,m,a,m,a,a,a,a,b,b,0
10.388251,a,a,m,a,a,a,m,a,a,m,a,m,b,a,b,m,m,m,m,m,m,a,m,a,a,a,a,b,m,0
6.5944624,a,b,m,m,a,m,b,a,a,m,a,a,b,a,m,a,b,m,a,a,m,a,b,a,a,a,a,b,b,0
6.6175246,a,b,a,a,a,a,b,a,m,a,a,m,b,a,m,a,m,a,m,a,m,a,a,m,a,a,a,b,b,0
