path,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,class
0.03150572,m,m,b,b,a,m,m,b,a,m,a,m,b,a,m,b,b,a,a,b,b,a,a,m,a,b,b,b,a,0
-0.009395258,b,m,b,b,a,m,m,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,m,0
0.31692687,a,m,m,a,a,b,b,b,b,b,m,b,b,m,a,b,b,m,m,b,b,a,a,b,a,m,m,m,b,0
0.121115185,m,b,b,b,b,m,b,m,m,b,b,b,b,m,a,b,b,m,a,m,b,m,a,b,a,m,m,b,b,0
0.257193,m,b,b,m,a,b,b,b,b,m,a,m,b,a,a,b,b,a,m,b,b,a,m,m,a,m,a,b,a,0
0.0058953804,m,b,b,b,a,a,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,m,0
-0.012662285,m,m,b,b,m,a,b,a,b,b,a,b,b,m,m,b,m,m,m,b,m,a,a,b,m,m,b,m,b,0
-0.11782023,m,b,b,m,a,a,a,m,a,m,a,m,b,m,m,b,m,a,a,m,m,a,a,m,a,b,m,b,b,0
0.029541843,b,m,m,m,a,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,m,0
0.02383998,b,b,b,m,a,b,m,b,a,b,a,b,b,a,a,b,b,a,a,b,m,a,a,b,a,m,b,b,b,0
0.16861095,b,b,a,a,a,b,m,m,a,b,m,m,m,m,a,b,b,a,a,m,m,a,m,b,a,m,b,b,b,0
-0.0016902909,m,a,b,m,m,b,m,b,a,b,m,b,b,a,a,b,b,m,a,a,b,a,a,m,a,m,a,b,b,0
-0.04446977,b,b,b,b,m,m,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,m,b,b,0
0.16008113,b,m,m,a,a,b,b,b,a,b,m,b,b,m,a,b,b,a,m,m,b,a,a,b,a,m,m,a,m,0
0.34014714,a,m,b,m,m,a,m,m,m,b,a,b,b,b,a,b,m,m,m,b,a,a,a,b,m,m,b,a,m,0
0.2545275,b,b,m,a,a,m,m,b,a,b,a,b,b,b,a,b,m,m,m,a,a,a,a,m,a,b,b,m,b,0
0.021503737,b,a,b,b,b,b,b,b,b,b,b,b,b,m,m,b,b,b,b,b,b,m,b,b,m,b,b,b,b,0
0.12842698,m,b,m,b,a,b,b,m,a,b,m,b,b,a,a,b,b,a,m,m,b,a,a,m,a,m,a,b,b,0
0.03635178,b,b,b,b,a,b,b,b,a,b,a,b,b,a,a,b,b,a,m,m,b,a,a,b,a,b,m,b,m,0
-0.15717556,m,b,b,m,m,b,b,b,a,b,m,b,b,a,m,b,b,m,a,b,b,m,m,b,m,b,b,b,b,0
-0.046553977,b,m,b,b,a,b,m,b,a,b,a,b,m,a,a,b,b,a,m,b,b,a,m,b,m,b,b,b,b,0
-0.030703153,m,b,b,b,m,m,b,a,a,m,m,b,b,a,m,b,b,a,a,b,b,a,m,m,a,b,m,m,b,0
-0.08249433,b,b,a,b,m,b,b,m,b,b,b,b,b,m,a,b,b,m,m,m,m,a,m,b,a,b,b,b,m,0
0.29628056,a,a,m,a,m,m,m,b,m,m,a,b,a,a,m,b,m,b,a,b,b,a,a,b,m,m,b,b,b,0
0.008004434,a,m,b,m,m,a,m,a,a,m,a,m,a,a,m,b,m,a,a,b,m,a,m,m,m,b,b,m,b,0
0.0040888456,a,a,b,m,a,b,b,b,a,b,a,b,b,a,a,b,m,a,a,m,b,a,a,b,a,a,b,b,b,0
-0.10574138,b,b,b,m,a,b,m,b,a,b,m,b,b,a,a,b,b,a,m,b,b,a,a,b,a,a,m,b,b,0
0.27937752,a,m,b,m,m,m,m,m,m,b,a,m,m,a,a,b,m,a,m,b,m,a,a,b,m,m,b,a,m,0
0.3070056,a,m,m,m,a,a,m,a,b,m,a,m,m,b,a,b,m,m,m,b,m,a,a,b,a,m,b,m,m,0
0.008423157,b,b,b,b,a,b,b,b,a,b,a,b,b,a,a,b,b,a,m,b,b,a,a,b,a,m,m,m,b,0
0.20553099,m,b,b,a,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,b,0
-0.1734037,b,m,b,b,a,b,m,b,m,m,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,m,b,b,0
0.25047648,b,b,m,m,a,b,m,m,a,b,m,b,b,a,a,b,b,a,m,b,b,a,a,m,a,m,b,b,b,0
0.007626208,b,b,m,m,a,b,b,b,a,b,b,m,b,a,a,m,b,a,a,b,b,a,a,b,a,m,b,b,b,0
0.19954365,b,b,b,b,a,b,b,b,b,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,m,0
0.010012809,b,b,b,b,a,b,b,b,a,b,m,b,b,a,a,b,b,a,m,b,b,a,a,b,a,m,b,b,b,0
0.12192202,a,m,b,m,a,b,b,m,a,b,b,b,b,a,a,b,m,a,m,b,b,a,a,b,a,a,b,m,b,0
-0.20571868,m,b,m,b,a,b,b,b,a,b,m,m,m,a,a,b,m,a,a,b,b,b,m,b,m,m,m,b,m,0
0.017721651,m,b,b,b,a,m,m,m,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,b,0
0.13014026,m,b,b,m,a,m,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,m,b,0
-0.014946867,b,b,b,b,a,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,m,0
-0.2040608,b,b,b,b,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,b,0
0.18847024,b,b,b,m,m,b,b,b,m,m,m,b,b,a,a,b,b,m,m,b,b,a,a,b,a,m,b,b,b,0
-0.1208684,b,a,b,b,a,b,b,b,a,b,m,b,b,a,a,b,b,m,a,b,b,a,a,b,a,m,m,b,b,0
0.06767191,b,b,b,m,a,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,m,b,0
-0.18533981,b,b,b,b,b,b,b,m,a,b,m,b,b,a,a,b,b,a,m,b,m,a,b,b,a,b,b,m,b,0
-0.17616192,b,b,b,b,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,b,0
-0.05255443,b,b,b,m,m,b,b,m,m,b,m,b,b,a,a,b,b,m,a,b,b,m,a,b,a,m,b,b,b,0
0.24316558,m,b,b,a,a,b,b,m,b,b,b,m,m,m,a,m,m,m,m,b,b,b,m,b,m,m,m,b,a,0
0.026675677,m,m,m,b,a,b,m,b,a,b,m,b,m,a,a,b,m,a,a,b,b,a,a,b,a,m,b,m,b,0
-0.05449832,b,b,b,b,a,b,b,b,m,b,b,b,b,a,a,b,b,m,m,b,b,a,a,b,a,b,m,b,b,0
0.08081689,m,a,b,b,a,b,m,b,a,b,m,m,b,m,a,b,b,a,a,m,b,a,a,a,a,m,b,b,b,0
-0.1341374,b,b,m,b,m,b,b,b,m,b,m,b,b,a,a,b,b,a,m,b,b,a,m,b,m,b,b,b,b,0
-0.05530698,m,m,b,b,m,m,m,b,m,m,a,b,m,a,a,b,b,m,m,b,b,a,m,b,a,m,b,b,m,0
0.15889227,m,m,b,m,a,m,m,m,a,m,m,a,m,m,a,b,m,m,m,b,b,a,m,m,a,b,m,b,b,0
-0.14839326,b,b,b,b,a,b,b,b,m,m,m,m,b,a,a,b,b,a,m,b,b,a,m,b,a,b,b,b,b,0
-0.021374194,a,b,m,b,a,a,a,m,a,b,m,a,b,m,m,m,m,a,m,b,b,a,a,b,m,m,b,m,b,0
0.09356111,m,m,b,a,m,b,m,m,m,b,a,b,b,a,a,b,m,m,m,b,b,a,m,a,a,m,m,b,b,0
0.33998793,a,m,b,a,a,m,m,b,a,m,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,a,m,b,b,0
-0.21964224,a,b,b,b,a,b,b,b,m,m,a,m,b,a,m,b,b,a,m,b,b,a,a,b,m,b,b,b,b,0
-0.17557895,b,m,b,b,a,m,b,b,b,m,b,m,b,m,a,m,b,a,m,b,b,m,b,a,a,m,m,b,b,0
-0.14981401,b,b,m,b,a,b,b,b,b,m,b,m,b,a,a,b,b,a,m,b,b,m,b,b,a,b,m,b,m,0
-0.040579006,m,m,b,m,b,m,a,m,a,b,m,b,a,a,b,b,b,a,a,b,a,a,m,a,m,b,b,b,m,0
-0.015071377,m,m,m,b,a,b,m,b,m,m,b,b,b,m,a,b,m,m,m,b,b,m,m,b,a,m,b,b,b,0
-0.15123144,b,b,b,b,a,m,b,b,m,m,m,b,b,a,a,b,b,m,a,b,b,a,a,b,m,b,b,b,b,0
0.08403574,b,m,b,a,a,a,a,b,a,m,a,m,b,a,a,b,b,a,a,b,b,m,m,b,a,a,b,b,b,0
-0.20148219,m,b,b,b,a,m,m,b,a,b,a,a,b,m,a,b,m,m,a,b,m,a,m,b,a,m,b,b,b,0
-0.18446414,b,a,b,b,a,m,b,m,a,m,m,b,b,a,a,b,b,m,a,b,b,a,m,b,m,m,b,b,b,0
-0.08931469,b,b,m,b,m,b,m,a,m,m,m,a,m,a,m,m,b,m,a,b,b,a,b,m,m,m,m,b,m,0
-0.03654874,a,m,b,a,a,m,m,b,a,a,m,m,b,m,m,b,b,a,a,b,a,a,b,a,a,a,m,b,b,0
-0.17451046,b,b,b,b,a,b,b,b,m,m,m,b,b,a,a,b,b,a,a,b,b,a,m,b,a,b,b,b,b,0
0.43535584,b,b,b,m,a,b,b,b,m,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,m,b,0
0.018784557,m,m,a,b,a,m,b,b,a,a,m,a,m,b,m,m,b,a,m,m,b,a,m,b,m,b,b,m,b,0
-0.13310863,b,b,b,b,a,b,b,b,a,b,m,b,b,a,a,b,b,m,a,b,b,a,m,b,m,b,b,b,b,0
-0.19478497,b,b,b,b,a,b,b,b,a,m,a,b,b,a,a,b,b,a,a,b,b,a,m,m,a,b,m,b,b,0
-0.17698732,b,b,a,b,a,b,b,b,a,m,m,b,b,a,a,b,b,m,a,b,b,a,m,b,a,b,b,b,b,0
-0.14980982,b,b,b,b,a,a,b,b,a,a,a,b,b,a,a,b,b,m,a,b,b,a,a,b,m,m,b,b,b,0
-0.1745832,m,m,b,a,a,b,a,b,a,m,m,b,b,a,m,m,b,a,a,a,m,a,a,m,a,m,b,b,b,0
-0.09504629,m,b,b,b,a,b,m,b,m,b,b,b,b,a,a,b,b,a,m,b,b,a,a,b,a,m,b,b,b,0
0.43143576,b,b,b,m,a,b,b,b,m,b,m,m,b,a,a,b,b,m,a,b,b,a,a,b,a,b,a,b,b,0
0.06064815,m,b,b,b,a,b,b,b,m,b,a,b,m,a,b,b,b,a,m,b,b,a,m,b,a,b,b,b,m,0
0.09291174,b,b,b,b,a,b,b,b,m,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,m,a,m,0
-0.046686824,b,m,b,b,a,m,m,b,a,m,a,m,m,a,a,m,b,a,a,b,b,a,a,m,a,m,a,b,b,0
-0.16153502,b,m,b,b,a,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,a,b,b,0
0.13575709,m,a,m,a,a,b,b,b,m,m,b,b,b,a,a,b,b,a,a,b,b,a,a,b,a,a,b,b,b,0
0.3284271,a,b,m,a,a,b,b,b,a,b,m,m,b,m,m,b,m,a,m,m,b,a,a,m,a,m,m,b,m,0
-0.009174928,m,b,b,b,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,m,a,b,a,b,b,b,b,0
0.06730742,b,b,b,b,a,b,b,b,a,b,a,m,b,a,a,b,b,a,a,b,b,a,a,b,a,a,m,m,b,0
0.3338289,a,m,b,a,b,a,m,b,m,a,m,m,m,a,m,b,m,m,m,b,b,b,a,b,a,a,b,m,m,0
-0.1989847,b,m,b,b,a,b,b,b,a,m,a,m,b,m,a,b,b,a,a,b,b,a,a,m,a,m,a,b,b,0
0.26615292,b,b,b,b,a,m,m,b,a,b,a,b,b,a,a,b,b,a,a,m,a,a,a,b,a,m,b,m,b,0
-0.029678172,b,b,b,a,a,b,b,b,m,b,m,b,b,a,a,b,b,a,m,b,b,a,a,b,a,m,a,m,b,0
0.10566148,b,b,b,b,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,a,b,0
-0.16797507,b,b,b,b,a,b,b,b,a,m,a,m,b,a,a,b,b,a,a,b,b,a,m,m,a,b,m,b,b,0
0.26166227,a,b,b,a,a,b,m,b,a,m,a,b,b,a,a,b,b,a,a,b,b,m,a,b,a,a,m,a,b,0
0.22144796,b,b,a,b,a,b,b,b,m,b,b,b,m,a,a,b,b,m,a,b,b,a,m,b,a,b,b,b,b,0
0.08647696,b,b,m,m,a,b,b,b,m,b,m,b,b,a,a,b,b,m,a,b,b,a,m,b,a,b,b,b,b,0
-0.059300426,b,b,b,b,a,b,b,b,a,b,a,b,b,m,a,b,b,a,a,b,b,a,a,b,a,b,b,b,b,0
-0.10829775,b,b,b,b,a,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,m,b,a,m,b,b,b,0
-0.12016949,m,a,a,m,a,b,b,m,a,m,m,m,b,a,a,b,m,a,a,b,b,a,a,b,a,m,b,b,m,0
0.40155667,m,b,m,b,a,b,b,b,m,b,m,m,b,m,a,b,m,a,m,b,b,m,m,b,a,b,b,b,m,0
-0.12273589,b,b,b,m,a,b,b,b,a,b,a,b,b,a,a,b,b,m,a,b,b,a,a,b,a,m,b,b,b,0
0.9275671,a,m,m,a,a,b,m,b,m,b,m,m,b,a,a,b,b,a,a,b,b,m,m,m,a,a,a,m,m,0
-0.109962486,b,b,m,b,a,b,b,b,m,m,m,m,b,a,a,b,b,a,a,b,b,a,a,b,a,b,a,b,b,0
0.008538083,a,m,b,b,m,b,a,b,a,m,a,m,b,m,m,b,b,a,a,m,m,a,a,m,a,m,a,b,m,0
0.46021232,m,b,b,b,a,b,a,b,a,m,a,b,m,a,a,b,b,a,a,b,m,a,m,b,a,m,b,b,b,0
0.5873406,m,m,b,a,a,a,a,b,m,m,m,a,m,m,b,b,m,m,m,b,m,a,a,b,a,a,b,b,a,0
0.21588552,b,b,b,b,a,m,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,m,b,a,b,b,b,b,0
-0.047427706,b,b,b,b,a,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,b,0
-0.18711893,b,b,b,b,a,b,b,b,m,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,b,0
-0.005988927,b,b,b,b,b,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,m,a,b,b,a,b,b,b,m,0
0.08630567,b,b,b,b,a,b,m,b,a,m,a,b,b,a,a,b,b,a,a,b,m,a,a,b,a,b,b,b,b,0
0.20588057,b,m,a,a,a,b,b,b,m,m,m,b,b,m,a,b,b,m,b,b,b,a,a,b,a,m,b,b,b,0
0.03129366,m,a,m,a,a,b,m,b,b,m,b,b,b,m,a,b,b,b,m,b,b,m,m,b,a,a,b,b,b,0
0.4254334,b,b,m,m,a,b,b,m,a,b,m,b,b,a,a,b,b,m,a,b,b,a,a,b,a,m,b,b,b,0
0.07866798,b,b,b,b,a,b,b,b,m,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,m,b,b,0
-0.08110581,b,b,b,b,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,b,0
-0.069422044,b,b,b,b,a,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,b,0
-0.10046672,b,b,m,b,a,b,b,b,b,b,m,b,b,m,m,b,b,m,m,b,b,a,m,b,m,b,b,b,b,0
0.04927594,b,b,b,m,a,m,m,m,a,m,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,b,0
0.09986389,b,b,b,b,a,b,m,m,a,m,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,b,0
-0.12592743,b,b,b,b,m,b,b,b,m,b,m,b,b,m,b,b,b,b,m,b,b,m,m,b,a,b,b,b,m,0
0.45237437,b,b,b,b,a,b,b,b,a,b,m,m,b,a,a,b,b,a,m,b,b,a,a,b,a,m,b,m,b,0
0.11135381,b,b,m,b,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,m,b,0
0.13895741,b,b,a,m,a,b,b,b,m,b,a,b,b,a,a,b,m,m,m,b,m,a,a,b,a,m,b,b,a,0
0.05384207,m,b,m,m,a,b,b,b,b,m,a,m,b,a,a,b,b,m,a,b,b,a,m,b,a,m,m,b,b,0
-0.16433005,b,b,b,b,a,b,b,b,m,b,a,b,m,a,a,b,b,b,a,b,b,a,m,b,m,b,b,b,b,0
0.041414224,b,b,b,b,m,b,m,m,a,b,m,b,b,a,a,b,b,a,m,b,b,a,a,m,a,m,b,b,a,0
0.20977412,b,b,m,b,m,m,m,b,a,b,m,b,b,a,a,b,b,a,a,b,m,a,a,m,a,m,b,b,b,0
0.110485226,a,m,a,m,a,m,b,m,b,b,a,b,b,m,a,b,m,a,b,b,m,a,a,m,a,m,m,b,m,0
-0.16548803,b,b,b,m,a,b,b,b,m,m,a,b,b,m,a,b,b,m,m,b,b,m,a,b,a,m,m,b,m,0
0.0012310834,b,b,m,b,a,b,b,m,a,m,a,m,b,a,a,b,b,a,a,b,m,a,a,b,a,b,b,b,b,0
-0.19299215,b,b,m,b,m,b,b,b,m,b,a,b,b,a,a,b,b,m,a,b,b,a,m,b,a,b,b,b,b,0
-0.10549046,b,b,b,b,b,b,b,b,b,m,a,b,b,m,m,b,b,b,m,b,b,a,b,b,m,b,b,b,b,0
0.2565065,m,m,b,b,a,b,b,b,a,m,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,m,0
0.4436511,b,b,m,b,m,b,m,b,m,b,m,m,b,b,a,b,b,a,m,m,b,a,a,m,a,m,a,a,m,0
0.38618332,b,b,b,b,a,b,b,b,m,b,m,b,b,m,a,b,b,a,a,b,b,a,m,b,a,b,b,m,m,0
0.13593008,b,b,b,b,a,m,b,b,a,m,m,m,b,a,a,b,b,a,a,b,b,a,m,b,a,m,b,b,m,0
0.006512382,b,m,b,b,a,b,m,b,a,b,a,m,b,a,a,b,b,a,m,b,m,a,a,b,a,a,a,b,b,0
-0.17637457,b,b,b,b,m,a,m,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,b,0
0.14203858,b,b,m,b,a,b,b,b,a,b,a,m,b,a,a,b,b,a,a,b,m,a,a,b,a,b,b,b,b,0
-0.009619034,b,b,a,b,m,b,m,b,a,m,a,b,b,a,a,b,b,m,a,a,a,a,a,b,a,b,b,b,b,0
-0.10632381,b,m,b,b,a,b,b,b,a,b,m,b,b,a,a,b,b,a,m,b,b,a,a,b,a,m,b,b,b,0
0.22520784,b,m,a,a,a,b,b,m,a,b,a,b,m,m,a,b,m,m,m,m,a,a,a,a,a,m,m,b,m,0
-0.054706864,b,b,b,b,b,b,b,b,a,b,a,b,b,a,a,b,b,a,m,b,b,a,m,b,a,m,b,b,m,0
0.22027819,b,b,b,m,m,b,m,b,b,b,m,m,b,b,a,b,b,a,m,m,b,a,a,m,a,m,m,m,m,0
0.035456154,m,b,a,a,a,b,b,b,a,b,m,b,b,m,a,b,b,a,a,m,b,a,a,m,a,b,m,b,b,0
-0.041417588,b,b,a,b,a,b,b,b,a,b,m,b,b,m,a,b,b,m,m,m,b,a,a,b,a,b,b,b,b,0
-0.022148132,b,b,m,b,b,b,m,b,a,b,a,b,b,a,a,b,b,m,a,m,a,a,a,b,a,b,b,b,b,0
0.328621,b,b,b,b,a,b,b,b,a,b,a,m,b,a,a,b,b,a,a,b,b,a,a,b,a,m,m,b,b,0
0.04396108,b,m,m,b,m,b,b,b,a,b,m,m,b,a,a,b,b,a,m,b,m,a,a,b,a,b,b,m,m,0
0.28091884,b,b,m,b,m,b,m,b,a,m,a,m,m,a,a,b,b,a,a,b,m,a,m,m,a,m,m,b,b,0
-0.0883084,b,b,a,b,m,b,b,m,a,b,a,b,b,a,a,b,b,m,a,b,m,a,a,b,a,b,b,b,b,0
-0.102199,b,b,b,b,a,m,b,m,a,b,a,b,b,a,a,b,b,a,a,m,b,a,a,b,a,b,b,b,b,0
0.26779214,b,b,m,b,a,b,m,b,a,b,a,b,m,a,a,b,b,a,a,b,a,a,m,b,a,b,b,b,b,0
0.13760243,b,m,a,m,b,b,a,a,m,b,b,b,b,a,a,b,m,b,m,b,m,a,a,m,a,m,b,m,b,0
-0.13748428,b,b,m,b,a,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,b,0
0.15127663,a,b,b,a,a,m,m,b,a,m,a,m,b,m,a,b,m,a,a,b,m,a,a,b,m,m,m,m,b,0
0.30650342,b,b,m,b,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,b,0
0.22569941,b,b,b,a,m,b,b,b,m,b,b,b,b,a,a,b,b,m,b,b,b,a,a,b,a,m,b,m,b,0
-0.15720439,b,b,b,b,a,b,m,b,a,a,a,b,b,a,m,b,b,a,a,b,b,a,a,a,a,b,m,b,b,0
0.3227762,b,b,m,b,a,b,m,b,a,b,m,m,b,a,a,b,b,a,a,b,b,m,a,b,a,m,m,b,m,0
-0.07382384,b,b,b,a,a,m,b,b,m,b,m,b,b,b,a,b,b,a,a,m,m,a,m,b,a,b,b,b,m,0
0.28957814,b,b,a,a,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,m,a,a,b,a,b,m,b,b,0
0.34154433,b,b,b,a,a,b,m,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,m,b,0
0.31481552,a,b,m,b,a,b,b,m,b,m,m,a,b,m,a,b,m,a,a,b,b,a,a,b,a,m,m,m,b,0
0.5317139,a,m,m,a,a,m,b,b,m,b,a,b,b,m,a,b,m,a,a,b,m,a,a,m,a,m,m,b,m,0
-0.070948936,b,b,b,b,a,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,b,0
0.35118082,b,b,b,b,m,a,m,m,m,b,m,m,b,m,a,b,b,a,a,b,b,a,a,m,a,m,b,a,m,0
0.8347949,a,m,a,a,b,a,b,b,b,m,a,m,b,b,m,b,b,m,a,a,m,a,a,b,a,b,b,m,m,0
-0.038031813,b,b,b,b,m,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,m,m,b,a,b,b,b,b,0
-0.086575784,b,m,b,a,m,b,a,m,m,b,b,m,m,a,b,m,b,a,b,b,b,a,m,m,m,m,m,b,m,0
0.26686653,b,b,m,a,a,b,b,b,m,b,m,b,b,m,a,b,b,a,a,b,b,a,m,b,a,b,m,b,b,0
0.20986614,b,b,m,m,a,b,m,m,a,b,a,b,b,a,a,b,b,a,a,b,b,a,a,b,a,m,b,b,b,0
0.5072988,a,b,a,a,a,b,b,b,b,m,m,m,b,m,a,b,b,a,m,b,b,a,a,b,a,m,m,b,a,0
0.20697129,m,b,a,m,a,b,m,b,m,b,m,b,b,b,a,b,b,a,m,m,a,a,m,b,a,m,b,m,m,0
0.6301339,a,b,a,a,a,b,b,b,b,b,m,m,b,b,a,b,b,a,a,b,b,a,a,b,a,b,m,b,a,0
-0.15135226,b,m,b,a,m,b,m,m,m,b,m,m,b,a,a,b,b,a,a,b,b,a,a,b,a,m,m,b,b,0
-0.17228864,b,b,b,b,a,b,b,b,m,b,a,b,b,a,b,b,b,b,m,b,b,a,a,b,a,b,b,b,m,0
0.05183151,b,b,m,b,m,b,a,m,a,b,b,b,b,a,a,b,b,m,m,b,b,a,m,m,m,m,b,b,a,0
0.3064552,a,b,a,a,m,m,m,b,b,b,m,m,b,b,a,b,b,a,a,m,m,a,m,a,a,b,m,b,a,0
-0.08886461,a,a,m,m,a,b,b,b,m,b,m,m,b,a,a,b,b,m,a,b,b,a,a,b,a,m,b,b,b,0
0.2683415,b,m,m,b,b,b,m,b,a,b,a,b,b,a,m,b,b,a,a,m,a,a,a,m,a,m,b,m,b,0
-0.18939762,b,b,b,b,a,b,b,b,a,m,b,b,b,a,a,b,b,a,a,b,b,a,m,b,a,b,b,b,b,0
-0.1343385,a,a,m,a,a,b,m,m,a,b,m,b,b,a,a,b,m,a,m,b,b,a,a,b,a,a,b,b,b,0
0.21927713,b,m,m,m,a,b,b,b,m,b,m,m,b,a,a,b,b,a,a,b,b,a,m,b,a,b,b,b,b,0
-0.15663168,b,b,b,b,a,b,b,b,m,b,b,b,b,a,a,b,b,a,a,b,b,a,m,b,a,m,b,b,m,0
-0.12664558,b,b,b,m,a,b,b,b,a,b,m,b,b,a,a,b,b,a,a,b,b,a,m,b,a,b,b,b,b,0
-0.11035942,b,m,a,a,m,m,m,m,a,b,m,b,b,m,a,b,b,a,m,m,b,a,a,m,a,m,b,b,b,0
-0.008703793,a,a,m,m,a,m,a,b,m,m,m,m,b,m,m,b,m,m,m,a,m,a,a,a,a,m,a,m,m,0
-0.10680424,a,m,m,a,a,b,b,b,a,b,m,m,b,a,a,b,m,a,m,m,b,a,m,b,a,a,b,b,b,0
-0.058322888,a,a,b,b,a,b,b,b,m,b,m,b,b,a,a,b,b,a,a,b,b,a,a,b,a,b,b,b,b,0
0.0048887287,b,b,m,b,b,b,b,b,a,b,a,b,b,a,a,b,b,a,a,b,m,a,a,b,a,m,b,m,b,0
0.047508143,m,m,m,a,a,b,b,m,a,b,m,b,b,a,a,b,b,a,m,b,b,m,a,b,a,m,m,b,b,0
-0.01392185,m,b,b,b,a,b,b,b,m,b,m,a,b,m,a,b,b,a,a,b,b,a,m,b,a,m,m,b,b,0
-0.13458829,m,b,b,b,a,b,m,b,a,m,m,b,b,a,a,m,b,a,a,m,b,a,a,b,a,b,m,b,m,0
-0.113592945,b,m,b,m,a,a,a,b,a,m,a,m,b,m,m,m,b,a,a,m,m,a,a,a,a,m,m,b,b,0
-0.10058781,b,m,b,m,a,b,b,b,m,a,m,b,b,a,m,b,b,a,a,m,b,a,m,b,a,a,a,b,b,0
-0.12292916,b,b,b,b,a,b,m,b,a,a,m,b,b,a,a,b,b,a,m,b,b,a,m,b,a,m,m,b,b,0
-0.08056275,a,m,m,b,a,b,b,b,a,m,m,m,b,m,a,b,b,a,a,b,b,a,m,b,a,b,b,b,m,0
-0.13059309,b,b,m,b,a,b,b,b,m,m,m,b,b,a,a,b,b,m,m,b,b,a,m,b,a,b,b,b,b,0
0.25911683,a,m,a,a,a,a,m,a,a,b,a,b,b,m,b,b,m,a,m,b,m,a,a,b,m,m,m,m,m,0
0.14581011,m,b,m,b,a,b,b,b,m,b,m,m,b,b,a,b,b,m,m,b,b,a,a,m,a,b,a,b,m,0
0.35716468,m,b,b,m,m,m,b,b,m,b,a,m,b,b,m,b,b,a,m,m,a,a,m,m,a,b,b,b,m,0
0.32671115,b,m,m,a,a,b,m,m,m,m,m,a,m,a,m,m,b,a,m,b,b,a,a,b,a,a,m,b,b,0
0.28865936,m,m,a,m,a,m,m,b,a,m,m,b,b,m,a,b,m,m,m,b,m,a,a,b,a,m,m,b,a,0
-0.15398277,a,a,a,b,m,a,a,m,m,b,m,a,m,m,m,m,m,m,a,b,b,a,m,a,a,m,a,b,m,0
0.42026418,a,a,a,a,a,b,b,b,b,m,m,b,b,b,a,b,m,m,m,b,b,a,a,b,a,m,m,b,m,0
